Date,Symbol,Series,Prev close,Open,High,Low,Last,Close,VWAP,Volume,Turnover,Trades,Deliverable Volume,%Deliverble
2016-11-07,WONDERLA,EQ,372.75,374.5,378.35,371.0,373.0,372.35,374.93,52877,1982522630000.0,2682,27754,0.5249
2016-11-08,WONDERLA,EQ,372.35,375.0,379.9,370.0,377.95,374.6,372.89,31976,1192349770000.0,1563,20489,0.6408
2016-11-09,WONDERLA,EQ,374.6,364.0,380.0,356.5,375.0,375.0,369.41,84124,3107595375000.0,5327,48383,0.5751
2016-11-10,WONDERLA,EQ,375.0,376.5,385.4,360.0,367.0,368.25,375.18,173717,6517434555000.0,3604,68175,0.3924
2016-11-11,WONDERLA,EQ,368.25,365.0,370.0,360.2,366.0,362.1,365.58,37055,1354667385000.0,2930,25654,0.6923
2016-11-15,WONDERLA,EQ,362.1,359.0,362.0,345.0,350.0,349.25,350.89,181271,6360566800000.0,1740,163184,0.9002
2016-11-16,WONDERLA,EQ,349.25,350.2,355.0,339.0,339.05,340.15,342.91,75121,2575958435000.0,1973,48145,0.6409
2016-11-17,WONDERLA,EQ,340.15,343.8,343.95,336.1,340.7,338.9,339.19,38908,1319729310000.0,1412,21558,0.5540999999999999
2016-11-18,WONDERLA,EQ,338.9,344.0,344.0,335.0,336.55,337.7,337.93,33433,1129793425000.0,1024,19909,0.5955
2016-11-21,WONDERLA,EQ,337.7,335.1,337.0,316.0,322.0,319.3,323.88,74646,2417657455000.0,2324,43495,0.5827
2016-11-22,WONDERLA,EQ,319.3,324.7,326.3,319.5,324.0,324.1,324.21,78121,2532735965000.0,1098,62302,0.7975
2016-11-23,WONDERLA,EQ,324.1,328.0,328.0,321.8,325.0,324.7,324.3,29582,959355969999.9999,1034,15918,0.5381
2016-11-24,WONDERLA,EQ,324.7,328.0,328.0,321.25,325.0,324.45,323.83,13876,449343809999.99994,688,7328,0.5281
2016-11-25,WONDERLA,EQ,324.45,328.65,337.7,325.0,329.0,328.95,329.35,82550,2718778605000.0,1048,61282,0.7424
2016-11-28,WONDERLA,EQ,328.95,329.95,340.0,326.0,328.0,328.2,330.97,77031,2549522635000.0,1694,55048,0.7145999999999999
2016-11-29,WONDERLA,EQ,328.2,330.0,338.6,329.9,336.5,334.9,335.6,32274,1083101010000.0,1331,16932,0.5246000000000001
2016-11-30,WONDERLA,EQ,334.9,341.95,341.95,336.25,339.1,339.8,339.29,30819,1045649830000.0001,811,19010,0.6168
2016-12-01,WONDERLA,EQ,339.8,345.0,345.0,333.0,333.0,334.45,339.31,67307,2283770155000.0,1144,56134,0.8340000000000001
2016-12-02,WONDERLA,EQ,334.45,330.0,337.0,327.05,330.0,329.05,332.21,42418,1409164655000.0,1128,31576,0.7444
2016-12-05,WONDERLA,EQ,329.05,330.0,333.0,325.5,328.0,329.75,329.36,33606,1106849025000.0,2865,20740,0.6172
2016-12-06,WONDERLA,EQ,329.75,335.0,335.0,323.65,325.0,325.05,328.67,54310,1784985005000.0,2316,36904,0.6795
2016-12-07,WONDERLA,EQ,325.05,326.05,328.0,317.0,318.5,318.8,321.84,61054,1964939860000.0002,3537,36606,0.5996
2016-12-08,WONDERLA,EQ,318.8,321.6,329.8,319.0,329.0,328.8,325.94,67745,2208076405000.0,4364,37975,0.5606
2016-12-09,WONDERLA,EQ,328.8,329.5,335.0,329.35,335.0,333.6,332.64,36544,1215596280000.0,3507,21412,0.5859000000000001
2016-12-12,WONDERLA,EQ,333.6,333.8,339.5,331.15,334.25,335.5,336.19,36395,1223550310000.0,3602,19747,0.5426
2016-12-13,WONDERLA,EQ,335.5,339.2,339.2,325.55,327.0,326.8,328.16,177610,5828465950000.0,3240,150574,0.8478
2016-12-14,WONDERLA,EQ,326.8,329.1,333.75,327.5,330.5,332.95,332.83,105657,3516549945000.0005,1129,97481,0.9226000000000001
2016-12-15,WONDERLA,EQ,332.95,333.0,353.95,330.0,350.2,348.5,346.05,138527,4793731550000.0,4776,50106,0.3617
2016-12-16,WONDERLA,EQ,348.5,348.0,358.0,342.55,356.5,355.25,354.62,77077,2733293435000.0,4477,31881,0.4136
2016-12-19,WONDERLA,EQ,355.25,355.0,355.0,344.0,346.05,346.4,348.95,24692,861626019999.9999,1564,11731,0.47509999999999997
2016-12-20,WONDERLA,EQ,346.4,346.35,351.5,342.4,344.0,345.0,345.68,15876,548801550000.0,893,9064,0.5709000000000001
2016-12-21,WONDERLA,EQ,345.0,341.8,346.45,337.05,338.6,340.0,342.44,19279,660196170000.0,1623,8261,0.42850000000000005
2016-12-22,WONDERLA,EQ,340.0,346.8,346.8,333.4,344.0,342.25,338.94,20256,686560660000.0,930,9021,0.44530000000000003
2016-12-23,WONDERLA,EQ,342.25,341.0,346.05,336.85,339.05,340.45,341.97,14136,483411084999.99994,658,8471,0.5993
2016-12-26,WONDERLA,EQ,340.45,347.0,347.0,330.65,331.1,332.1,334.78,22479,752558465000.0,1007,10179,0.45280000000000004
2016-12-27,WONDERLA,EQ,332.1,337.0,344.8,330.0,343.5,343.4,338.22,28649,968954455000.0001,1087,19232,0.6713
2016-12-28,WONDERLA,EQ,343.4,347.8,349.0,341.45,342.0,344.05,345.24,18989,655566825000.0,1000,10630,0.5598
2016-12-29,WONDERLA,EQ,344.05,345.7,348.6,340.0,342.05,343.5,343.47,28380,974765194999.9999,777,19577,0.6898000000000001
2016-12-30,WONDERLA,EQ,343.5,338.4,346.55,338.4,340.0,339.75,342.48,50402,1726185389999.9998,955,36691,0.728
2017-01-02,WONDERLA,EQ,339.75,349.9,349.9,337.0,340.0,339.25,339.93,38213,1298989915000.0,854,23891,0.6252000000000001
2017-01-03,WONDERLA,EQ,339.25,342.85,342.85,337.0,339.2,339.75,339.64,22281,756753980000.0,1089,14212,0.6379
2017-01-04,WONDERLA,EQ,339.75,338.0,345.0,337.5,338.3,338.65,340.17,30003,1020611590000.0,2241,16746,0.5581
2017-01-05,WONDERLA,EQ,338.65,341.85,345.0,340.25,345.0,344.15,343.37,17705,607944010000.0,692,11164,0.6306
2017-01-06,WONDERLA,EQ,344.15,346.8,347.95,342.1,344.0,344.15,344.74,10784,371771200000.0,627,4912,0.45549999999999996
2017-01-09,WONDERLA,EQ,344.15,344.15,356.9,344.0,355.5,355.4,352.91,48516,1712195550000.0,1345,24166,0.49810000000000004
2017-01-10,WONDERLA,EQ,355.4,361.9,361.9,348.5,351.4,351.05,354.73,40229,1427051260000.0,1386,20100,0.49960000000000004
2017-01-11,WONDERLA,EQ,351.05,355.8,355.8,352.2,353.0,354.8,354.12,15948,564752185000.0,671,10263,0.6435
2017-01-12,WONDERLA,EQ,354.8,354.85,357.0,349.0,351.0,350.6,352.63,19877,700927845000.0,679,12519,0.6298
2017-01-13,WONDERLA,EQ,350.6,353.4,354.2,348.5,350.5,350.75,349.91,10607,371154265000.0,575,5673,0.5347999999999999
2017-01-16,WONDERLA,EQ,350.75,358.0,359.9,351.25,354.0,352.6,354.2,15378,544693725000.0,605,8789,0.5715
2017-01-17,WONDERLA,EQ,352.6,351.95,355.35,349.0,350.0,349.9,350.91,49520,1737682739999.9998,589,25052,0.5059
2017-01-18,WONDERLA,EQ,349.9,350.55,355.0,348.5,349.0,349.95,350.66,34750,1218555525000.0,606,21771,0.6265
2017-01-19,WONDERLA,EQ,349.95,350.0,362.0,348.5,359.75,360.4,355.56,67653,2405485560000.0,1741,35508,0.5249
2017-01-20,WONDERLA,EQ,360.4,359.15,360.0,350.5,354.65,353.65,354.17,71134,2519355420000.0,1640,56195,0.79
2017-01-23,WONDERLA,EQ,353.65,364.7,396.1,364.0,365.0,365.0,369.01,133351,4920744230000.0,3169,71554,0.5366
2017-01-24,WONDERLA,EQ,365.0,365.0,373.0,362.0,370.2,370.35,368.95,40028,1476823835000.0,1320,19947,0.4983
2017-01-25,WONDERLA,EQ,370.35,370.85,374.5,367.5,372.0,371.2,370.7,29185,1081894615000.0,1096,20179,0.6914
2017-01-27,WONDERLA,EQ,371.2,372.0,377.0,370.2,371.5,375.2,374.1,50965,1906578650000.0,1137,32310,0.634
2017-01-30,WONDERLA,EQ,375.2,370.95,377.95,368.0,370.0,371.0,371.3,37229,1382326820000.0,1128,23997,0.6446
2017-01-31,WONDERLA,EQ,371.0,373.85,376.4,369.2,372.85,373.35,373.32,41060,1532847355000.0,1154,25831,0.6291
2017-02-01,WONDERLA,EQ,373.35,363.3,369.45,358.9,363.0,360.95,363.57,74433,2706157840000.0,2255,40163,0.5396
2017-02-02,WONDERLA,EQ,360.95,367.1,370.0,362.95,369.5,368.65,366.61,24133,884729994999.9999,680,13496,0.5592
2017-02-03,WONDERLA,EQ,368.65,371.85,380.0,370.55,379.0,376.8,376.52,77863,2931699465000.0,1729,39997,0.5136999999999999
2017-02-06,WONDERLA,EQ,376.8,387.0,387.0,377.0,380.0,381.2,381.37,43112,1644173585000.0,1197,27441,0.6365
2017-02-07,WONDERLA,EQ,381.2,386.7,386.7,379.0,379.6,379.75,382.36,48122,1839987595000.0,1914,31189,0.6481
2017-02-08,WONDERLA,EQ,379.75,384.8,384.8,377.1,379.0,379.8,379.31,23708,899273430000.0001,748,12845,0.5418000000000001
2017-02-09,WONDERLA,EQ,379.8,381.9,383.0,377.25,379.7,379.5,379.79,17167,651990770000.0,578,9649,0.5621
2017-02-10,WONDERLA,EQ,379.5,382.0,382.0,375.0,375.0,375.7,377.81,22452,848254735000.0,1167,11363,0.5061
2017-02-13,WONDERLA,EQ,375.7,379.8,384.5,375.0,376.0,375.85,379.4,34288,1300893905000.0,1213,14057,0.41000000000000003
2017-02-14,WONDERLA,EQ,375.85,379.8,379.9,372.05,378.0,375.25,375.08,19562,733725540000.0,815,11595,0.5927
2017-02-15,WONDERLA,EQ,375.25,378.8,378.95,372.0,372.0,372.25,373.1,13130,489882995000.0,637,7597,0.5786
2017-02-16,WONDERLA,EQ,372.25,373.05,374.1,365.15,367.5,366.45,367.49,32431,1191794935000.0,2116,20323,0.6267
2017-02-17,WONDERLA,EQ,366.45,367.05,370.0,365.1,370.0,367.4,367.06,35109,1288703635000.0,2839,19867,0.5659000000000001
2017-02-20,WONDERLA,EQ,367.4,367.0,374.0,367.0,372.8,372.95,371.06,27462,1019016075000.0,1406,16598,0.6043999999999999
2017-02-21,WONDERLA,EQ,372.95,369.6,376.0,367.5,372.55,374.15,373.29,19332,721643080000.0,1025,9431,0.4878
2017-02-22,WONDERLA,EQ,374.15,371.2,380.5,369.8,372.95,374.45,376.02,40380,1518377640000.0,1319,26141,0.6474
2017-02-23,WONDERLA,EQ,374.45,374.5,379.5,372.0,372.05,373.4,375.02,20113,754283635000.0,796,9892,0.4918
2017-02-27,WONDERLA,EQ,373.4,378.5,378.5,370.1,373.0,373.85,374.65,19693,737793605000.0,1329,10511,0.5337
2017-02-28,WONDERLA,EQ,373.85,373.95,376.95,370.25,374.5,372.4,373.72,15325,572719160000.0,660,8067,0.5264
2017-03-01,WONDERLA,EQ,372.4,374.5,375.5,371.5,374.5,373.8,373.67,36964,1381215905000.0,642,26721,0.7229000000000001
2017-03-02,WONDERLA,EQ,373.8,375.0,378.5,372.6,376.25,375.3,375.53,31782,1193502560000.0,1115,22558,0.7098000000000001
2017-03-03,WONDERLA,EQ,375.3,377.65,379.45,373.05,378.15,378.25,377.32,30800,1162149175000.0,1316,17680,0.574
2017-03-06,WONDERLA,EQ,378.25,376.0,381.9,376.0,378.9,380.2,380.6,41473,1578448485000.0,1602,31864,0.7683
2017-03-07,WONDERLA,EQ,380.2,380.95,383.0,378.0,382.7,381.2,380.7,47562,1810691080000.0,2007,29450,0.6192000000000001
2017-03-08,WONDERLA,EQ,381.2,382.95,384.0,378.0,378.0,380.05,380.88,17557,668711540000.0,855,10502,0.5982000000000001
2017-03-09,WONDERLA,EQ,380.05,379.95,381.9,377.1,377.1,378.1,378.9,37482,1420174390000.0,2673,25826,0.6890000000000001
2017-03-10,WONDERLA,EQ,378.1,380.0,381.0,375.6,380.0,379.95,379.23,58135,2204638615000.0,2273,39009,0.6709999999999999
2017-03-14,WONDERLA,EQ,379.95,383.1,385.0,382.0,384.9,384.35,383.74,55975,2147972230000.0,1201,39756,0.7101999999999999
2017-03-15,WONDERLA,EQ,384.35,384.2,387.0,378.15,386.95,385.7,382.38,25737,984120280000.0001,882,15540,0.6038
2017-03-16,WONDERLA,EQ,385.7,382.0,392.0,382.0,390.0,390.1,389.82,67201,2619630055000.0,2537,53299,0.7931
2017-03-17,WONDERLA,EQ,390.1,392.0,397.0,389.95,392.1,392.55,393.21,50893,2001172855000.0,3334,25053,0.49229999999999996
2017-03-20,WONDERLA,EQ,392.55,393.25,396.0,388.0,388.0,388.7,390.89,36326,1419944720000.0,1390,24268,0.6681
2017-03-21,WONDERLA,EQ,388.7,391.45,391.45,383.25,384.3,384.0,386.06,21601,833938355000.0,1535,9820,0.4546
2017-03-22,WONDERLA,EQ,384.0,384.25,385.6,378.15,379.0,378.9,380.66,34271,1304568950000.0,1572,13932,0.4065
2017-03-23,WONDERLA,EQ,378.9,378.2,385.0,377.2,377.4,377.9,379.79,27618,1048905450000.0,1624,16150,0.5848
2017-03-24,WONDERLA,EQ,377.9,379.95,384.8,378.45,382.0,382.9,381.88,20171,770293820000.0,984,10491,0.5201
2017-03-27,WONDERLA,EQ,382.9,383.0,384.0,380.0,380.0,381.95,381.99,15199,580581225000.0,440,10518,0.6920000000000001
2017-03-28,WONDERLA,EQ,381.95,381.9,384.0,380.0,380.0,381.45,381.89,11170,426573609999.99994,491,6174,0.5527000000000001
2017-03-29,WONDERLA,EQ,381.45,382.45,383.85,378.0,379.0,378.5,380.77,18496,704269010000.0,585,10559,0.5709000000000001
2017-03-30,WONDERLA,EQ,378.5,384.3,384.35,375.0,383.2,382.7,382.12,14693,561444915000.0,529,7745,0.5271
2017-03-31,WONDERLA,EQ,382.7,384.9,389.95,378.95,386.0,387.05,385.73,26762,1032285265000.0,1684,15964,0.5965
2017-04-03,WONDERLA,EQ,387.05,384.5,389.4,382.0,382.1,384.0,385.58,52152,2010874285000.0002,2257,20679,0.3965
2017-04-05,WONDERLA,EQ,384.0,390.9,400.0,388.0,393.0,392.1,394.58,97856,3861232470000.0005,4015,54092,0.5528000000000001
2017-04-06,WONDERLA,EQ,392.1,394.5,397.9,384.3,387.25,387.45,390.71,78674,3073889960000.0,2148,52161,0.663
2017-04-07,WONDERLA,EQ,387.45,388.2,394.0,385.0,390.0,386.8,388.77,54526,2119799020000.0,1657,32212,0.5908
2017-04-10,WONDERLA,EQ,386.8,387.2,396.0,387.05,395.7,395.15,393.39,61244,2409254185000.0,2253,38303,0.6254
2017-04-11,WONDERLA,EQ,395.15,392.0,404.3,392.0,402.8,402.95,401.83,112152,4506572290000.0,3670,59952,0.5346000000000001
2017-04-12,WONDERLA,EQ,402.95,404.75,404.75,393.5,397.0,398.2,398.75,44994,1794126370000.0,2297,21702,0.4823
2017-04-13,WONDERLA,EQ,398.2,398.2,400.1,392.5,396.0,394.25,395.88,36022,1426026975000.0,1771,18710,0.5194
2017-04-17,WONDERLA,EQ,394.25,394.25,394.65,386.4,390.0,390.1,389.98,38324,1494565970000.0,2250,19544,0.51
2017-04-18,WONDERLA,EQ,390.1,392.0,394.0,381.25,382.0,381.8,387.79,54222,2102669725000.0,1739,34802,0.6418
2017-04-19,WONDERLA,EQ,381.8,382.4,388.0,378.55,387.5,384.75,383.2,51134,1959440820000.0,2383,28781,0.5629
2017-04-20,WONDERLA,EQ,384.75,391.95,393.9,381.05,390.2,392.5,389.63,53784,2095579105000.0,1607,36750,0.6833
2017-04-21,WONDERLA,EQ,392.5,395.9,395.9,386.15,388.0,388.05,391.33,53162,2080384770000.0,3702,29221,0.5497
2017-04-24,WONDERLA,EQ,388.05,389.8,392.65,384.4,388.5,386.4,387.66,39295,1523327595000.0,1257,21386,0.5442
2017-04-25,WONDERLA,EQ,386.4,386.1,394.3,386.1,393.45,393.15,391.76,34070,1334723955000.0,1412,20972,0.6156
2017-04-26,WONDERLA,EQ,393.15,394.05,394.9,390.0,390.05,391.1,392.01,56913,2231040620000.0,3697,34989,0.6148
2017-04-27,WONDERLA,EQ,391.1,392.05,392.05,386.0,386.1,388.1,387.49,23573,913439055000.0001,1321,12855,0.5453
2017-04-28,WONDERLA,EQ,388.1,391.75,391.75,386.2,390.2,389.95,389.62,32490,1265880635000.0,2088,24628,0.758
2017-05-02,WONDERLA,EQ,389.95,391.0,391.6,382.4,384.45,385.55,386.47,41269,1594908140000.0,3069,28300,0.6857
2017-05-03,WONDERLA,EQ,385.55,389.0,389.0,380.1,381.0,381.1,382.68,41949,1605295495000.0,2740,28617,0.6822
2017-05-04,WONDERLA,EQ,381.1,382.4,385.1,380.4,385.1,382.45,382.2,24960,953971300000.0,1176,13079,0.524
2017-05-05,WONDERLA,EQ,382.45,381.35,385.3,380.6,382.0,382.0,382.22,20643,789011905000.0,787,11254,0.5452
2017-05-08,WONDERLA,EQ,382.0,387.0,387.0,376.2,376.6,379.75,382.6,21136,808662470000.0,753,14873,0.7037000000000001
2017-05-09,WONDERLA,EQ,379.75,379.75,381.6,374.6,377.5,376.35,376.97,40993,1545305360000.0,1346,24578,0.5996
2017-05-10,WONDERLA,EQ,376.35,376.35,384.85,376.35,384.7,382.85,380.63,29761,1132800535000.0,839,15711,0.5279
2017-05-11,WONDERLA,EQ,382.85,380.55,385.0,378.15,382.0,381.35,381.99,42459,1621882415000.0,957,25365,0.5974
2017-05-12,WONDERLA,EQ,381.35,386.8,392.95,380.2,392.0,391.6,386.36,57106,2206325250000.0,1566,39135,0.6853
2017-05-15,WONDERLA,EQ,391.6,385.1,393.0,383.6,384.55,384.4,386.46,24124,932290505000.0001,1043,11650,0.4829
2017-05-16,WONDERLA,EQ,384.4,386.85,395.5,386.05,390.25,393.3,390.2,41893,1634667260000.0,1911,25197,0.6015
2017-05-17,WONDERLA,EQ,393.3,392.5,392.5,384.75,387.65,385.75,387.03,37574,1454217550000.0,2553,17084,0.4547
2017-05-18,WONDERLA,EQ,385.75,385.95,392.35,383.0,383.0,385.05,386.67,34553,1336069085000.0,1988,17353,0.5022
2017-05-19,WONDERLA,EQ,385.05,386.0,388.65,384.85,385.0,385.25,385.52,19362,746443090000.0,798,12239,0.6321
2017-05-22,WONDERLA,EQ,385.25,385.25,387.9,381.0,381.0,381.7,383.73,26763,1026967140000.0,2024,16422,0.6136
2017-05-23,WONDERLA,EQ,381.7,380.2,382.0,373.25,375.0,374.35,376.58,27867,1049401665000.0,864,17935,0.6436000000000001
2017-05-24,WONDERLA,EQ,374.35,376.0,379.75,368.5,375.0,370.7,372.73,36388,1356303210000.0,1928,19904,0.547
2017-05-25,WONDERLA,EQ,370.7,365.7,366.8,353.0,363.0,361.8,360.79,67958,2451841020000.0,2099,34581,0.5089
2017-05-26,WONDERLA,EQ,361.8,373.8,374.0,363.5,374.0,371.65,369.83,71914,2659588755000.0,1479,57839,0.8043000000000001
2017-05-29,WONDERLA,EQ,371.65,376.0,376.0,369.0,375.3,375.15,372.51,22850,851177890000.0,990,13574,0.594
2017-05-30,WONDERLA,EQ,375.15,375.15,379.0,371.95,379.0,377.9,375.68,21832,820181555000.0,1170,14381,0.6587000000000001
2017-05-31,WONDERLA,EQ,377.9,379.9,379.9,370.1,370.3,370.6,373.58,29050,1085246775000.0,1134,16957,0.5837
2017-06-01,WONDERLA,EQ,370.6,374.85,375.0,371.0,371.25,372.0,373.06,20084,749250600000.0,834,10254,0.5106
2017-06-02,WONDERLA,EQ,372.0,372.0,373.4,368.25,370.0,369.5,371.13,52014,1930417064999.9998,875,40922,0.7867000000000001
2017-06-05,WONDERLA,EQ,369.5,372.0,372.0,366.1,371.0,369.15,369.4,53768,1986186689999.9998,840,42753,0.7951
2017-06-06,WONDERLA,EQ,369.15,373.75,373.75,367.5,368.0,368.4,369.48,14251,526546170000.0,612,8936,0.627
2017-06-07,WONDERLA,EQ,368.4,368.75,370.0,367.2,367.75,368.05,368.76,10408,383807350000.0,418,6411,0.616
2017-06-08,WONDERLA,EQ,368.05,370.6,370.6,366.6,367.05,367.5,367.73,16818,618448470000.0,493,10586,0.6294
2017-06-09,WONDERLA,EQ,367.5,366.65,374.0,365.15,371.65,371.45,370.44,29312,1085828444999.9999,1159,16079,0.5485
2017-06-12,WONDERLA,EQ,371.45,372.0,372.0,365.0,365.65,365.9,366.91,14227,522005505000.0,642,9446,0.6639
2017-06-13,WONDERLA,EQ,365.9,368.45,373.0,365.15,369.75,372.0,369.79,26604,983781769999.9999,697,17511,0.6581999999999999
2017-06-14,WONDERLA,EQ,372.0,373.0,373.0,367.5,368.95,371.55,369.68,15353,567576495000.0,506,12024,0.7831999999999999
2017-06-15,WONDERLA,EQ,371.55,371.0,371.9,366.6,367.6,367.55,368.13,9680,356346905000.0,419,6024,0.6223
2017-06-16,WONDERLA,EQ,367.55,368.0,377.0,367.3,376.95,375.6,373.44,29436,1099261530000.0001,1481,22824,0.7754000000000001
2017-06-19,WONDERLA,EQ,375.6,379.0,381.2,372.15,381.2,379.35,377.11,22370,843604700000.0,598,18602,0.8316
2017-06-20,WONDERLA,EQ,379.35,379.75,381.0,374.0,376.45,375.9,377.44,22930,865477744999.9999,785,12601,0.5495
2017-06-21,WONDERLA,EQ,375.9,378.8,380.0,374.0,378.0,378.45,377.34,17615,664688965000.0,892,10061,0.5712
2017-06-22,WONDERLA,EQ,378.45,378.5,379.55,370.45,374.5,372.45,375.2,29932,1123048930000.0,1102,18878,0.6307
2017-06-23,WONDERLA,EQ,372.45,377.9,377.9,369.0,371.6,371.4,373.41,11219,418931880000.0,864,7834,0.6983
2017-06-27,WONDERLA,EQ,371.4,371.95,371.95,365.0,365.0,365.35,366.95,16438,603198055000.0,954,8908,0.5418999999999999
2017-06-28,WONDERLA,EQ,365.35,365.35,367.45,356.0,356.65,356.9,361.22,25303,913984715000.0,988,19365,0.7653
2017-06-29,WONDERLA,EQ,356.9,360.0,363.5,357.55,361.5,361.2,361.6,10042,363120890000.0,396,6301,0.6275000000000001
2017-06-30,WONDERLA,EQ,361.2,361.85,363.5,351.95,354.25,352.95,354.88,32132,1140295740000.0,1548,23352,0.7268000000000001
2017-07-03,WONDERLA,EQ,352.95,351.55,363.0,350.15,358.2,359.55,357.44,25948,927483660000.0,1183,14651,0.5646
2017-07-04,WONDERLA,EQ,359.55,363.2,363.2,358.0,361.5,360.7,360.01,17697,637109670000.0,517,10313,0.5828
2017-07-05,WONDERLA,EQ,360.7,361.5,364.0,355.55,356.3,356.65,358.21,20998,752166410000.0,1332,12275,0.5846
2017-07-06,WONDERLA,EQ,356.65,357.0,360.0,356.0,356.0,357.15,358.52,9680,347046245000.0,432,7039,0.7272
2017-07-07,WONDERLA,EQ,357.15,355.95,362.7,355.0,360.0,361.25,358.93,13860,497476970000.0,561,9224,0.6655
2017-07-10,WONDERLA,EQ,361.25,362.05,363.0,355.0,356.5,357.35,357.82,5655,202345425000.0,347,4293,0.7592
2017-07-11,WONDERLA,EQ,357.35,357.0,360.5,356.0,357.35,356.8,357.96,17483,625827610000.0,695,13249,0.7578
2017-07-12,WONDERLA,EQ,356.8,356.85,360.0,356.5,359.0,357.9,358.35,19684,705371710000.0,630,11359,0.5771000000000001
2017-07-13,WONDERLA,EQ,357.9,357.25,360.85,350.15,354.95,355.35,355.34,28773,1022407315000.0,1041,17936,0.6234000000000001
2017-07-14,WONDERLA,EQ,355.35,355.0,359.0,355.0,359.0,358.05,357.33,14868,531279420000.0,377,11797,0.7934000000000001
2017-07-17,WONDERLA,EQ,358.05,358.15,361.85,356.2,357.0,359.05,358.27,15736,563771520000.0,499,10076,0.6403
2017-07-18,WONDERLA,EQ,359.05,357.6,360.0,357.05,360.0,359.55,359.21,10399,373538870000.0,225,7988,0.7682
2017-07-19,WONDERLA,EQ,359.55,359.0,360.0,356.8,357.1,357.35,358.18,12681,454206120000.0,615,10367,0.8175
2017-07-20,WONDERLA,EQ,357.35,355.05,359.85,355.05,357.0,357.6,358.08,9922,355286825000.0,324,6377,0.6426999999999999
2017-07-21,WONDERLA,EQ,357.6,356.3,358.3,355.9,356.05,356.6,356.66,11876,423568055000.0,411,7795,0.6564
2017-07-24,WONDERLA,EQ,356.6,356.05,359.0,354.25,356.0,355.6,355.98,12262,436499645000.0,441,7525,0.6137
2017-07-25,WONDERLA,EQ,355.6,356.4,358.7,355.0,358.0,358.1,356.8,16878,602212555000.0,530,12706,0.7528
2017-07-26,WONDERLA,EQ,358.1,357.95,358.6,352.15,354.35,353.9,354.19,29327,1038744140000.0,848,18042,0.6152000000000001
2017-07-27,WONDERLA,EQ,353.9,354.0,358.0,354.0,356.7,356.05,356.45,13653,486663084999.99994,424,7598,0.5565
2017-07-28,WONDERLA,EQ,356.05,351.55,358.0,350.0,358.0,357.15,355.81,13291,472903545000.0,619,6347,0.47750000000000004
2017-07-31,WONDERLA,EQ,357.15,353.05,358.9,350.4,352.4,351.9,352.31,23483,827331755000.0,853,12979,0.5527000000000001
2017-08-01,WONDERLA,EQ,351.9,356.0,357.0,348.05,349.0,349.95,351.48,35564,1249988995000.0,1097,19652,0.5526
2017-08-02,WONDERLA,EQ,349.95,351.0,355.0,350.3,353.95,353.6,352.59,113198,3991205090000.0,793,104563,0.9237000000000001
2017-08-03,WONDERLA,EQ,353.6,354.3,355.85,347.0,348.8,347.9,349.69,13072,457121015000.00006,639,8986,0.6874
2017-08-04,WONDERLA,EQ,347.9,348.1,352.0,342.25,345.0,345.55,346.93,15194,527126590000.00006,665,9882,0.6504000000000001
2017-08-07,WONDERLA,EQ,345.55,345.55,353.7,344.1,346.5,347.35,346.57,17204,596244245000.0,936,7934,0.4612
2017-08-08,WONDERLA,EQ,347.35,349.85,349.85,343.05,345.0,343.7,345.13,16861,581921165000.0,630,10235,0.6070000000000001
2017-08-09,WONDERLA,EQ,343.7,343.7,350.0,338.0,345.05,345.1,345.78,155816,5387869255000.0,5154,29848,0.1916
2017-08-10,WONDERLA,EQ,345.1,349.0,349.0,338.1,340.0,340.45,342.78,27812,953326469999.9999,1049,15131,0.544
2017-08-11,WONDERLA,EQ,340.45,340.0,340.0,330.0,340.0,337.4,335.61,24005,805632485000.0,1080,14485,0.6034
2017-08-14,WONDERLA,EQ,337.4,345.0,345.0,336.1,336.15,339.25,340.7,10113,344550855000.0,644,5735,0.5671
2017-08-16,WONDERLA,EQ,339.25,341.2,342.2,338.5,340.0,339.45,339.94,10286,349663075000.0,507,7210,0.701
2017-08-17,WONDERLA,EQ,339.45,340.25,344.0,340.15,344.0,342.55,342.18,13621,466085070000.0,486,8133,0.5971000000000001
2017-08-18,WONDERLA,EQ,342.55,342.7,343.95,340.55,340.55,341.15,342.02,12977,443834384999.99994,556,7266,0.5599000000000001
2017-08-21,WONDERLA,EQ,341.15,341.2,344.5,339.0,339.0,340.15,340.68,10017,341261215000.0,358,6057,0.6047
2017-08-22,WONDERLA,EQ,340.15,343.0,344.05,335.05,335.1,335.4,337.5,18027,608408140000.0,907,11564,0.6415000000000001
2017-08-23,WONDERLA,EQ,335.4,336.0,338.15,332.5,334.0,333.9,336.11,24381,819478030000.0,984,15675,0.6429
2017-08-24,WONDERLA,EQ,333.9,337.5,339.0,335.05,337.5,337.75,337.29,19531,658767010000.0,754,12163,0.6228
2017-08-28,WONDERLA,EQ,337.75,341.0,341.05,337.0,339.0,338.25,338.56,21590,730948615000.0,706,12969,0.6007
2017-08-29,WONDERLA,EQ,338.25,339.5,342.0,338.0,339.0,338.95,338.59,34121,1155301845000.0,692,27189,0.7968000000000001
2017-08-30,WONDERLA,EQ,338.95,341.05,344.85,338.0,338.0,340.15,341.93,53647,1834356575000.0,1578,39093,0.7287
